id_med;nome;preco;lab;uni_emb;formato;dosagem;quantidade;;;;
5212113;Risperidona Generis;62,26;Generis Farmacêutica, S.A.;56;Comp. orodispersível;4 mg;0;;;;
5222344;Donepezilo Jaba;8,28;Jaba Recordati, S.A.;56;Comp. revest. p/ película;10 mg;0;;;;
5222245;Donepezilo GP;11,36;GP - Genéricos Portugueses, Lda.;56;Comp. revest. p/ película;10 mg;0;;;;
5222302;Donepezilo Jaba;7,92;Jaba Recordati, S.A.;56;Comp. revest. p/ película;5 mg;0;;;;
5222203;Donepezilo GP;8,94;GP - Genéricos Portugueses, Lda.;56;Comp. revest. p/ película;5 mg;0;;;;
5240833;Atorvastatina Cinfa;6,23;Cinfa Portugal,Lda.;56;Comp. revest. p/ película;10 mg;0;;;;
5224910;Escitalopram Krka;17,8;KRKA d.d., Novo mesto;56;Comp. revest. p/ película;20 mg;0;;;;
5224829;Escitalopram Krka;9,28;KRKA d.d., Novo mesto;56;Comp. revest. p/ película;10 mg;0;;;;
5222716;Trandolapril Mylan;3,99;Mylan, Lda.;56;Cáps.;0.5 mg;0;;;;
5222740;Trandolapril Mylan;8,23;Mylan, Lda.;56;Cáps.;2 mg;0;;;;
5214069;Donepezilo Mylan;9,3;Mylan, Lda.;56;Comp. revest. p/ película;5 mg;0;;;;
5214101;Donepezilo Mylan;14,1;Mylan, Lda.;56;Comp. revest. p/ película;10 mg;0;;;;
5227921;Losartan + Hidroclorotiazida Mylan;6,68;Mylan, Lda.;56;Comp. revest. p/ película;50 mg + 12.5 mg;0;;;;
5005764;Sertralina Azevedos;3,7;Laboratórios Azevedos - Indústria Farmacêutica, S.A.;56;Comp. revest. p/ película;50 mg;0;;;;
5005806;Sertralina Azevedos;5,72;Laboratórios Azevedos - Indústria Farmacêutica, S.A.;56;Comp. revest. p/ película;100 mg;0;;;;
5012224;Losartan Ciclum;4,42;Ciclum Farma Unipessoal, Lda.;56;Comp. revest.;50 mg;0;;;;
5012257;Losartan Ciclum;9,4;Ciclum Farma Unipessoal, Lda.;56;Comp. revest.;100 mg;0;;;;
5240718;Lansoprazol Teva;8,42;Teva Pharma - Produtos Farmacêuticos, Lda.;56;Comp. orodispersível;15 mg;0;;;;
5240734;Lansoprazol Teva;15,96;Teva Pharma - Produtos Farmacêuticos, Lda.;56;Comp. orodispersível;30 mg;0;;;;
5237078;Rabeprazol Mylan;7,94;Mylan, Lda.;56;Comp. gastrorresistente;10 mg;0;;;;
5237268;Rabeprazol Mylan;9,97;Mylan, Lda.;56;Comp. gastrorresistente;20 mg;0;;;;
5237961;Escitalopram Mylan;11;Mylan, Lda.;56;Comp. revest. p/ película;10 mg;0;;;;
5238043;Escitalopram Mylan;21,01;Mylan, Lda.;56;Comp. revest. p/ película;20 mg;0;;;;
5015409;Trandolapril Generis;4,09;Generis Farmacêutica, S.A.;56;Cáps.;0.5 mg;0;;;;
5015458;Trandolapril Generis;8,23;Generis Farmacêutica, S.A.;56;Cáps.;2 mg;0;;;;
5015524;Trandolapril Generis;16,07;Generis Farmacêutica, S.A.;56;Cáps.;4 mg;0;;;;
5033055;Ramipril toLife;4,87;ToLife - Produtos Farmacêuticos, S.A.;56;Cáps.;1.25 mg;0;;;;
5033840;Ramipril toLife;5,74;ToLife - Produtos Farmacêuticos, S.A.;56;Cáps.;5 mg;0;;;;
5033923;Ramipril toLife;12,62;ToLife - Produtos Farmacêuticos, S.A.;56;Cáps.;10 mg;0;;;;
5033139;Ramipril toLife;5,98;ToLife - Produtos Farmacêuticos, S.A.;56;Cáps.;2.5 mg;0;;;;
5090345;Fluvastatina Sandoz;16;Sandoz Farmacêutica, Lda.;56;Cáps.;40 mg;0;;;;
5909080;Finasterida Pharmakern;11,25;Pharmakern Portugal - Produtos Farmacêuticos, Sociedade Unipessoal, Lda.;56;Comp. revest. p/ película;5 mg;0;;;;
5939681;Ramipril Farmoz;8,52;Farmoz - Sociedade Técnico Medicinal, S.A.;56;Cáps.;2.5 mg;0;;;;
5939889;Ramipril Farmoz;6,36;Farmoz - Sociedade Técnico Medicinal, S.A.;56;Cáps.;5 mg;0;;;;
5940085;Ramipril Farmoz;15,57;Farmoz - Sociedade Técnico Medicinal, S.A.;56;Cáps.;10 mg;0;;;;
5930888;Omeprazol Sandoz;8,49;Sandoz Farmacêutica, Lda.;56;Cáps. gastrorresistente;20 mg;0;;;;
5057674;Atorvastatina Alter;3,76;Alter, S.A.;56;Comp. revest. p/ película;10 mg;0;;;;
5059050;Atorvastatina Atorvan;5,97;Alter, S.A.;56;Comp. revest. p/ película;10 mg;0;;;;
5865084;Carvedilol Generis Phar;10,84;Generis Farmacêutica, S.A.;56;Comp.;25 mg;0;;;;
5246178;Pravastatina Ciclum;5,35;Ciclum Farma Unipessoal, Lda.;56;Comp. revest. p/ película;10 mg;0;;;;
5246210;Pravastatina Ciclum;8,85;Ciclum Farma Unipessoal, Lda.;56;Comp. revest. p/ película;20 mg;0;;;;
5246228;Pravastatina Ciclum;12;Ciclum Farma Unipessoal, Lda.;56;Comp. revest. p/ película;40 mg;0;;;;
5927587;Lamotrigina Teva 100 mg Comprimidos;11,94;Teva Pharma - Produtos Farmacêuticos, Lda.;56;Comp.;100 mg;0;;;;
5927686;Lamotrigina Teva 200 mg Comprimidos;22,55;Teva Pharma - Produtos Farmacêuticos, Lda.;56;Comp.;200 mg;0;;;;
5013917;Ramipril + Hidroclorotiazida Romazide;5;Pentafarma - Sociedade Técnico-Medicinal, S.A.;56;Comp.;2.5 mg + 12.5 mg;0;;;;
5013925;Ramipril + Hidroclorotiazida Romazide;8,32;Pentafarma - Sociedade Técnico-Medicinal, S.A.;56;Comp.;5 mg + 25 mg;0;;;;
5013941;Ramipril + Hidroclorotiazida Alter;8,32;Alter, S.A.;56;Comp.;5 mg + 25 mg;0;;;;
5013933;Ramipril + Hidroclorotiazida Alter;5;Alter, S.A.;56;Comp.;2.5 mg + 12.5 mg;0;;;;
5017868;Losartan Basi;3,46;Laboratórios Basi - Indústria Farmacêutica, S.A;56;Comp. revest. p/ película;12.5 mg;0;;;;
5017900;Losartan Basi;4,39;Laboratórios Basi - Indústria Farmacêutica, S.A;56;Comp. revest. p/ película;50 mg;0;;;;
5017926;Losartan Basi;9,35;Laboratórios Basi - Indústria Farmacêutica, S.A;56;Comp. revest. p/ película;100 mg;0;;;;
5023841;Donepezilo Generis;17,2;Generis Farmacêutica, S.A.;56;Comp. revest. p/ película;5 mg;0;;;;
5023924;Donepezilo Generis;17,78;Generis Farmacêutica, S.A.;56;Comp. revest. p/ película;10 mg;0;;;;
5024005;Donepezilo Lixben;9,29;Alter, S.A.;56;Comp. revest. p/ película;5 mg;0;;;;
5024062;Donepezilo Lixben;11,7;Alter, S.A.;56;Comp. revest. p/ película;10 mg;0;;;;
5045315;Pantoprazol Sandoz;12,5;Sandoz Farmacêutica, Lda.;56;Comp. gastrorresistente;40 mg;0;;;;
5063946;Lamotrigina toLife;4,65;ToLife - Produtos Farmacêuticos, S.A.;56;Comp.;25 mg;0;;;;
5033428;Pantoprazol Alter;3,85;Alter, S.A.;56;Comp. gastrorresistente;20 mg;0;;;;
5033451;Pantoprazol Alter;5,38;Alter, S.A.;56;Comp. gastrorresistente;40 mg;0;;;;
5069166;Atorvastatina Ocram;8,25;Pentafarma - Sociedade Técnico-Medicinal, S.A.;56;Comp. revest. p/ película;10 mg;0;;;;
5069422;Atorvastatina Farmoz;5,45;Farmoz - Sociedade Técnico Medicinal, S.A.;56;Comp. revest. p/ película;10 mg;0;;;;
5109129;Fluvastatina Generis;12,75;Generis Farmacêutica, S.A.;56;Comp. libert. prolong.;80 mg;0;;;;
5033212;Carvedilol Cinfa;5,49;Cinfa Portugal,Lda.;56;Comp.;6.25 mg;0;;;;
5033246;Carvedilol Cinfa;8,95;Cinfa Portugal,Lda.;56;Comp.;25 mg;0;;;;
5063961;Lamotrigina toLife;5,61;ToLife - Produtos Farmacêuticos, S.A.;56;Comp.;50 mg;0;;;;
5064001;Lamotrigina toLife;11,94;ToLife - Produtos Farmacêuticos, S.A.;56;Comp.;100 mg;0;;;;
5060769;Atorvastatina Tetrafarma;7,75;Tetrafarma - Produtos Farmacêuticos, Lda.;56;Comp. revest. p/ película;10 mg;0;;;;
5113436;Losartan Pharmakern;13,42;Pharmakern Portugal - Produtos Farmacêuticos, Sociedade Unipessoal, Lda.;56;Comp. revest. p/ película;100 mg;0;;;;
5114855;Omeprazol Genkern;9;Pharmakern Portugal - Produtos Farmacêuticos, Sociedade Unipessoal, Lda.;56;Cáps. gastrorresistente;20 mg;0;;;;
5035977;Sertralina ToLife;5,23;ToLife - Produtos Farmacêuticos, S.A.;56;Comp. revest. p/ película;50 mg;0;;;;
5036025;Sertralina ToLife;7,74;ToLife - Produtos Farmacêuticos, S.A.;56;Comp. revest. p/ película;100 mg;0;;;;
5036371;Donepezilo toLife;9,35;ToLife - Produtos Farmacêuticos, S.A.;56;Comp. revest. p/ película;5 mg;0;;;;
5036470;Donepezilo toLife;11,25;ToLife - Produtos Farmacêuticos, S.A.;56;Comp. revest. p/ película;10 mg;0;;;;
5074703;Risperidona Mylan;18,83;Mylan, Lda.;56;Comp. orodispersível;2 mg;0;;;;
5080619;Losartan + Hidroclorotiazida Pharmakern;9,39;Pharmakern Portugal - Produtos Farmacêuticos, Sociedade Unipessoal, Lda.;56;Comp. revest. p/ película;50 mg + 12.5 mg;0;;;;
5061064;Atorvastatina Tecnigen;3,49;Pentafarma - Sociedade Técnico-Medicinal, S.A.;56;Comp. revest. p/ película;10 mg;0;;;;
5031729;Sertralina Aurobindo;3,37;Generis Farmacêutica, S.A.;56;Comp. revest. p/ película;50 mg;0;;;;
5031943;Sertralina Aurobindo;5,4;Generis Farmacêutica, S.A.;56;Comp. revest. p/ película;100 mg;0;;;;
5113360;Losartan Pharmakern;6,5;Pharmakern Portugal - Produtos Farmacêuticos, Sociedade Unipessoal, Lda.;56;Comp. revest. p/ película;50 mg;0;;;;
5044250;Losartan Cinfa;5,55;Cinfa Portugal,Lda.;56;Comp. revest.;50 mg;0;;;;
5043054;Ramipril + Hidroclorotiazida Mylan;5;Mylan, Lda.;56;Comp.;2.5 mg + 12.5 mg;0;;;;
5043112;Ramipril + Hidroclorotiazida Mylan;8,32;Mylan, Lda.;56;Comp.;5 mg + 25 mg;0;;;;
5044342;Losartan Cinfa;12,04;Cinfa Portugal,Lda.;56;Comp. revest.;100 mg;0;;;;
5089602;Losartan Ratiopharm;11,71;Ratiopharm - Comércio e Indústria de Produtos Farmacêuticos, Lda.;56;Comp. revest. p/ película;50 mg;0;;;;
5089628;Losartan Ratiopharm;18,57;Ratiopharm - Comércio e Indústria de Produtos Farmacêuticos, Lda.;56;Comp. revest. p/ película;100 mg;0;;;;
5089552;Losartan Krka;11,63;KRKA Farmacêutica, Sociedade Unipessoal, Lda.;56;Comp. revest. p/ película;100 mg;0;;;;
5061957;Finasterida Cinfa;12,45;Cinfa Portugal,Lda.;56;Comp. revest. p/ película;5 mg;0;;;;
5076740;Ramipril Zentiva;4,85;Zentiva Portugal, Lda.;56;Cáps.;1.25 mg;0;;;;
5076864;Ramipril Zentiva;6,2;Zentiva Portugal, Lda.;56;Cáps.;2.5 mg;0;;;;
5077003;Ramipril Zentiva;5,04;Zentiva Portugal, Lda.;56;Cáps.;5 mg;0;;;;
5077128;Ramipril Zentiva;12,55;Zentiva Portugal, Lda.;56;Cáps.;10 mg;0;;;;
5097571;Losartan Mylan;11,71;Mylan, Lda.;56;Comp. revest. p/ película;50 mg;0;;;;
5097639;Losartan Mylan;17,66;Mylan, Lda.;56;Comp. revest. p/ película;100 mg;0;;;;
5201819;Bisoprolol Ciclum;2,95;Ciclum Farma Unipessoal, Lda.;56;Comp. revest. p/ película;5 mg;0;;;;
5201835;Bisoprolol Ciclum;5,18;Ciclum Farma Unipessoal, Lda.;56;Comp. revest. p/ película;10 mg;0;;;;
5700844;Pantoprazol Pharmakern;9;Pharmakern Portugal - Produtos Farmacêuticos, Sociedade Unipessoal, Lda.;56;Comp. gastrorresistente;40 mg;0;;;;
5700752;Pantoprazol Pharmakern;6,5;Pharmakern Portugal - Produtos Farmacêuticos, Sociedade Unipessoal, Lda.;56;Comp. gastrorresistente;20 mg;0;;;;
5099049;Pantoprazol ToLife;5,2;ToLife - Produtos Farmacêuticos, S.A.;56;Comp. gastrorresistente;20 mg;0;;;;
5086145;Galantamina Generis;25,09;Generis Farmacêutica, S.A.;56;Comp. revest. p/ película;4 mg;0;;;;
5086301;Galantamina Generis;39,91;Generis Farmacêutica, S.A.;56;Comp. revest. p/ película;8 mg;0;;;;
5086004;Galantamina Azevedos;37,93;Laboratórios Azevedos - Indústria Farmacêutica, S.A.;56;Comp. revest. p/ película;8 mg;0;;;;
5086343;Galantamina Generis;48,21;Generis Farmacêutica, S.A.;56;Comp. revest. p/ película;12 mg;0;;;;
5099064;Pantoprazol ToLife;6,38;ToLife - Produtos Farmacêuticos, S.A.;56;Comp. gastrorresistente;40 mg;0;;;;
5107537;Omeprazol Green Avet;3,36;Ratiopharm - Comércio e Indústria de Produtos Farmacêuticos, Lda.;56;Cáps. gastrorresistente;20 mg;0;;;;
5080353;Losartan + Hidroclorotiazida Cinfa;8,12;Cinfa Portugal,Lda.;56;Comp. revest. p/ película;50 mg + 12.5 mg;0;;;;
5087630;Pantoprazol Ciclum;5,2;Ciclum Farma Unipessoal, Lda.;56;Comp. gastrorresistente;40 mg;0;;;;
5087572;Pantoprazol Ciclum;3,4;Ciclum Farma Unipessoal, Lda.;56;Comp. gastrorresistente;20 mg;0;;;;
5087812;Galantamina Teva;39,91;Teva Pharma - Produtos Farmacêuticos, Lda.;56;Comp. revest. p/ película;8 mg;0;;;;
5101001;Pantoprazol Zentiva;3,39;Zentiva Portugal, Lda.;56;Comp. gastrorresistente;20 mg;0;;;;
5101019;Pantoprazol Zentiva;5,38;Zentiva Portugal, Lda.;56;Comp. gastrorresistente;40 mg;0;;;;
5083977;Omeprazol Azevedos;6;Laboratórios Azevedos - Indústria Farmacêutica, S.A.;56;Cáps. gastrorresistente;20 mg;0;;;;
5107370;Omeprazol Ratiopharm;11,45;Ratiopharm - Comércio e Indústria de Produtos Farmacêuticos, Lda.;56;Cáps. gastrorresistente;20 mg;0;;;;
5107453;Omeprazol Teva;3,8;Teva Pharma - Produtos Farmacêuticos, Lda.;56;Cáps. gastrorresistente;20 mg;0;;;;
5107420;Omeprazol Ratiopharm;11;Ratiopharm - Comércio e Indústria de Produtos Farmacêuticos, Lda.;56;Cáps. gastrorresistente;40 mg;0;;;;
5107677;Lansoprazol Zentiva;8,31;Zentiva Portugal, Lda.;56;Cáps. gastrorresistente;15 mg;0;;;;
5107719;Lansoprazol Zentiva;5,19;Zentiva Portugal, Lda.;56;Cáps. gastrorresistente;30 mg;0;;;;
5108766;Pantoprazol Ritisca;4,19;Generis Farmacêutica, S.A.;56;Comp. gastrorresistente;20 mg;0;;;;
5107503;Omeprazol Teva;13,66;Teva Pharma - Produtos Farmacêuticos, Lda.;56;Cáps. gastrorresistente;40 mg;0;;;;
5108824;Pantoprazol Ritisca;6,18;Generis Farmacêutica, S.A.;56;Comp. gastrorresistente;40 mg;0;;;;
5121702;Ramipril + Hidroclorotiazida Aurovitas;5;Generis Farmacêutica, S.A.;56;Comp.;2.5 mg + 12.5 mg;0;;;;
5121728;Ramipril + Hidroclorotiazida Aurovitas;8,32;Generis Farmacêutica, S.A.;56;Comp.;5 mg + 25 mg;0;;;;
5113832;Fluvastatina Sandoz;12,75;Sandoz Farmacêutica, Lda.;56;Comp. libert. prolong.;80 mg;0;;;;
5198304;Pantoprazol Labesfal;5,16;Generis Farmacêutica, S.A.;56;Comp. gastrorresistente;20 mg;0;;;;
5198346;Pantoprazol Labesfal;13,84;Generis Farmacêutica, S.A.;56;Comp. gastrorresistente;40 mg;0;;;;
5124037;Fluvastatina Ciclum;12,73;Ciclum Farma Unipessoal, Lda.;56;Comp. libert. prolong.;80 mg;0;;;;
5171913;Pantoprazol Mepha;5,16;Mepha - Investigação, Desenvolvimento e Fabricação Farmacêutica, Lda.;56;Comp. gastrorresistente;20 mg;0;;;;
5171970;Pantoprazol Mepha;10,77;Mepha - Investigação, Desenvolvimento e Fabricação Farmacêutica, Lda.;56;Comp. gastrorresistente;40 mg;0;;;;
5183652;Escitalopram Teva;8,91;Teva Pharma - Produtos Farmacêuticos, Lda.;56;Comp. revest. p/ película;10 mg;0;;;;
5193420;Lercanidipina Generis;8,82;Generis Farmacêutica, S.A.;56;Comp. revest. p/ película;10 mg;0;;;;
5102843;Lansoprazol ToLife;9,35;ToLife - Produtos Farmacêuticos, S.A.;56;Cáps. gastrorresistente;30 mg;0;;;;
5280508;Enalapril + Hidroclorotiazida Basi;8,4;Laboratórios Basi - Indústria Farmacêutica, S.A;56;Comp.;20 mg + 12.5 mg;0;;;;
5103171;Pantoprazol Generis Phar;11,65;Generis Farmacêutica, S.A.;56;Comp. gastrorresistente;40 mg;0;;;;
5103015;Pantoprazol Generis Phar;6,68;Generis Farmacêutica, S.A.;56;Comp. gastrorresistente;20 mg;0;;;;
5102801;Lansoprazol ToLife;8,24;ToLife - Produtos Farmacêuticos, S.A.;56;Cáps. gastrorresistente;15 mg;0;;;;
5599519;Omeprazol Cinfa;11,85;Cinfa Portugal,Lda.;56;Cáps. gastrorresistente;40 mg;0;;;;
5171756;Pantoprazol Bluepharma;6,68;Bluepharma Genéricos - Comércio de Medicamentos, S.A.;56;Comp. gastrorresistente;20 mg;0;;;;
5171673;Pantoprazol Ratiopharm;5,39;Ratiopharm - Comércio e Indústria de Produtos Farmacêuticos, Lda.;56;Comp. gastrorresistente;40 mg;0;;;;
5174750;Omeprazol Basi;3,35;Laboratórios Basi - Indústria Farmacêutica, S.A;56;Cáps. gastrorresistente;20 mg;0;;;;
5126818;Atenolol Azevedos;3,85;Laboratórios Azevedos - Indústria Farmacêutica, S.A.;56;Comp. revest. p/ película;50 mg;0;;;;
5184270;Donepezilo KRKA;9,74;KRKA Farmacêutica, Sociedade Unipessoal, Lda.;56;Comp. revest. p/ película;5 mg;0;;;;
5184312;Donepezilo KRKA;16;KRKA Farmacêutica, Sociedade Unipessoal, Lda.;56;Comp. revest. p/ película;10 mg;0;;;;
5120225;Amlodipina Teva;2,87;Teva Pharma - Produtos Farmacêuticos, Lda.;56;Comp.;5 mg;0;;;;
5120274;Amlodipina Teva;4,2;Teva Pharma - Produtos Farmacêuticos, Lda.;56;Comp.;10 mg;0;;;;
5146568;Omeprazol Pensa;3,8;ToLife - Produtos Farmacêuticos, S.A.;56;Cáps. gastrorresistente;20 mg;0;;;;
5022975;Ramipril + Hidroclorotiazida toLife;5;ToLife - Produtos Farmacêuticos, S.A.;56;Comp.;2.5 mg + 12.5 mg;0;;;;
5023056;Ramipril + Hidroclorotiazida toLife;8,32;ToLife - Produtos Farmacêuticos, S.A.;56;Comp.;5 mg + 25 mg;0;;;;
5063854;Citalopram Azevedos;5,89;Laboratórios Azevedos - Indústria Farmacêutica, S.A.;56;Comp. revest. p/ película;20 mg;0;;;;
5265319;Lansoprazol Ratiopharm;7,68;Ratiopharm - Comércio e Indústria de Produtos Farmacêuticos, Lda.;56;Cáps. gastrorresistente;15 mg;0;;;;
5265343;Lansoprazol Ratiopharm;11,94;Ratiopharm - Comércio e Indústria de Produtos Farmacêuticos, Lda.;56;Cáps. gastrorresistente;30 mg;0;;;;
5317037;Atorvastatina Teva;3,5;Teva Pharma - Produtos Farmacêuticos, Lda.;56;Comp. revest. p/ película;10 mg;0;;;;
5342639;Candesartan Generis;13,31;Generis Farmacêutica, S.A.;56;Comp.;16 mg;0;;;;
5342738;Candesartan Generis;18,41;Generis Farmacêutica, S.A.;56;Comp.;32 mg;0;;;;
5239520;Lercanidipina Aurovitas;8,28;Generis Farmacêutica, S.A.;56;Comp. revest. p/ película;10 mg;0;;;;
5251616;Atorvastatina Tavitan;10,95;Baldacci - Portugal, S.A.;56;Comp. revest. p/ película;10 mg;0;;;;
5251400;Lercanidipina Farmoz;7,74;Farmoz - Sociedade Técnico Medicinal, S.A.;56;Comp. revest. p/ película;10 mg;0;;;;
5259171;Lercanidipina Ratiopharm;8,26;Ratiopharm - Comércio e Indústria de Produtos Farmacêuticos, Lda.;56;Comp. revest. p/ película;10 mg;0;;;;
5257043;Pantoprazol Bluefish;3,17;Bluefish Pharmaceuticals AB;56;Comp. gastrorresistente;20 mg;0;;;;
5320601;Esomeprazol Ratiopharm;9,95;Ratiopharm - Comércio e Indústria de Produtos Farmacêuticos, Lda.;56;Cáps. gastrorresistente;20 mg;0;;;;
5320627;Esomeprazol Ratiopharm;16,58;Ratiopharm - Comércio e Indústria de Produtos Farmacêuticos, Lda.;56;Cáps. gastrorresistente;40 mg;0;;;;
5239173;Candesartan Sandoz;13,88;Sandoz Farmacêutica, Lda.;56;Comp.;16 mg;0;;;;
5228630;Candesartan Sandoz;17,6;Sandoz Farmacêutica, Lda.;56;Comp.;32 mg;0;;;;
5290903;Lisinopril + Hidroclorotiazida Mepha;9,97;Mepha - Investigação, Desenvolvimento e Fabricação Farmacêutica, Lda.;56;Comp.;20 mg + 12.5 mg;0;;;;
5247457;Fluvastatina Mylan;16;Mylan, Lda.;56;Cáps.;40 mg;0;;;;
5248778;Donepezilo Cinfa;9,49;Cinfa Portugal,Lda.;56;Comp.;5 mg;0;;;;
5248828;Donepezilo Cinfa;11,55;Cinfa Portugal,Lda.;56;Comp.;10 mg;0;;;;
5257209;Pantoprazol Bluefish;4,57;Bluefish Pharmaceuticals AB;56;Comp. gastrorresistente;40 mg;0;;;;
5262662;Lercanidipina Mepha;8,82;Mepha - Investigação, Desenvolvimento e Fabricação Farmacêutica, Lda.;56;Comp. revest. p/ película;10 mg;0;;;;
5623855;Lercanidipina Sandoz;8,82;Sandoz Farmacêutica, Lda.;56;Comp. revest. p/ película;10 mg;0;;;;
5289657;Esomeprazol Krka;16,54;KRKA Farmacêutica, Sociedade Unipessoal, Lda.;56;Cáps. gastrorresistente;40 mg;0;;;;
5289517;Esomeprazol Krka;9,95;KRKA Farmacêutica, Sociedade Unipessoal, Lda.;56;Cáps. gastrorresistente;20 mg;0;;;;
5242854;Rivastigmina toLife;31,31;ToLife - Produtos Farmacêuticos, S.A.;56;Cáps.;3 mg;0;;;;
5241419;Rivastigmina toLife;31,98;ToLife - Produtos Farmacêuticos, S.A.;56;Cáps.;6 mg;0;;;;
5241369;Rivastigmina toLife;31,65;ToLife - Produtos Farmacêuticos, S.A.;56;Cáps.;4.5 mg;0;;;;
5247515;Donepezilo Pharmakern;11;Pharmakern Portugal - Produtos Farmacêuticos, Sociedade Unipessoal, Lda.;56;Comp. revest. p/ película;10 mg;0;;;;
5252051;Rabeprazol Azevedos;9,18;Laboratórios Azevedos - Indústria Farmacêutica, S.A.;56;Comp. gastrorresistente;10 mg;0;;;;
5247473;Donepezilo Pharmakern;9;Pharmakern Portugal - Produtos Farmacêuticos, Sociedade Unipessoal, Lda.;56;Comp. revest. p/ película;5 mg;0;;;;
5252226;Rabeprazol Azevedos;17,55;Laboratórios Azevedos - Indústria Farmacêutica, S.A.;56;Comp. gastrorresistente;20 mg;0;;;;
5257316;Atorvastatina Pharmakern;11,65;Pharmakern Portugal - Produtos Farmacêuticos, Sociedade Unipessoal, Lda.;56;Comp. revest. p/ película;10 mg;0;;;;
5260542;Atorvastatina Azevedos;3,76;Laboratórios Azevedos - Indústria Farmacêutica, S.A.;56;Comp. revest. p/ película;10 mg;0;;;;
5261615;Atorvastatina Krka;9,32;KRKA d.d., Novo mesto;56;Comp. revest. p/ película;10 mg;0;;;;
5261425;Atorvastatina Mer;8,5;Generis Phar - Promoção de Medicamentos, Unip. Lda.;56;Comp. revest. p/ película;10 mg;0;;;;
5273255;Candesartan + Hidroclorotiazida Pharmakern;6,56;Pharmakern Portugal - Produtos Farmacêuticos, Sociedade Unipessoal, Lda.;56;Comp.;16 mg + 12.5 mg;0;;;;
5272075;Losartan Aurobindo;5,43;Generis Farmacêutica, S.A.;56;Comp. revest. p/ película;25 mg;0;;;;
5272117;Losartan Aurobindo;9,9;Generis Farmacêutica, S.A.;56;Comp. revest. p/ película;100 mg;0;;;;
5283072;Omeprazol Krka;8,48;KRKA Farmacêutica, Sociedade Unipessoal, Lda.;56;Cáps. gastrorresistente;20 mg;0;;;;
5257357;Atorvastatina Pharmakern;22;Pharmakern Portugal - Produtos Farmacêuticos, Sociedade Unipessoal, Lda.;56;Comp. revest. p/ película;20 mg;0;;;;
5289111;Omeprazol Ciclum;4,48;Ciclum Farma Unipessoal, Lda.;56;Cáps. gastrorresistente;20 mg;0;;;;
5286307;Esomeprazol Generis;9,8;Generis Farmacêutica, S.A.;56;Cáps. gastrorresistente;20 mg;0;;;;
5286448;Esomeprazol Kiddir;9,95;Sandoz Farmacêutica, Lda.;56;Cáps. gastrorresistente;20 mg;0;;;;
5286521;Esomeprazol Kiddir;16,54;Sandoz Farmacêutica, Lda.;56;Cáps. gastrorresistente;40 mg;0;;;;
5286364;Esomeprazol Generis;16,54;Generis Farmacêutica, S.A.;56;Cáps. gastrorresistente;40 mg;0;;;;
5295464;Donepezilo Ciclum;8,42;Ciclum Farma Unipessoal, Lda.;56;Comp. revest. p/ película;10 mg;0;;;;
5295431;Donepezilo Ciclum;8,2;Ciclum Farma Unipessoal, Lda.;56;Comp. revest. p/ película;5 mg;0;;;;
5319561;Losartan + Hidroclorotiazida Bluefish;4,21;Bluefish Pharmaceuticals AB;56;Comp. revest. p/ película;50 mg + 12.5 mg;0;;;;
5289756;Lercanidipina Ciclum;6,67;Ciclum Farma Unipessoal, Lda.;56;Comp. revest. p/ película;10 mg;0;;;;
5270269;Lercanidipina Zentiva;7,7;Zentiva Portugal, Lda.;56;Comp. revest. p/ película;10 mg;0;;;;
5323324;Atorvastatina Mepha;4,9;Mepha - Investigação, Desenvolvimento e Fabricação Farmacêutica, Lda.;56;Comp. revest. p/ película;10 mg;0;;;;
5323621;Atorvastatina Bluepharma;6,23;Bluepharma Genéricos - Comércio de Medicamentos, S.A.;56;Comp. revest. p/ película;10 mg;0;;;;
5302153;Donepezilo Mylan;46,94;Mylan, Lda.;56;Comp. orodispersível;10 mg;0;;;;
5302120;Donepezilo Mylan;44,66;Mylan, Lda.;56;Comp. orodispersível;5 mg;0;;;;
5337563;Lamotrigina Aurobindo;3,8;Generis Farmacêutica, S.A.;56;Comp.;25 mg;0;;;;
5304571;Rabeprazol Aurovitas;12,12;Generis Farmacêutica, S.A.;56;Comp. gastrorresistente;10 mg;0;;;;
5304605;Rabeprazol Aurovitas;16,97;Generis Farmacêutica, S.A.;56;Comp. gastrorresistente;20 mg;0;;;;
5303169;Valsartan ratiopharm;9;Ratiopharm - Comércio e Indústria de Produtos Farmacêuticos, Lda.;56;Comp. revest. p/ película;160 mg;0;;;;
5309745;Rabeprazol Krka;17,55;KRKA Farmacêutica, Sociedade Unipessoal, Lda.;56;Comp. gastrorresistente;20 mg;0;;;;
5309620;Rabeprazol Krka;12,84;KRKA Farmacêutica, Sociedade Unipessoal, Lda.;56;Comp. gastrorresistente;10 mg;0;;;;
